Ia Fit Probability,Normalized Ia Chi^2,Normalized CC Chi^2,Ia=0__CC=1,,,,,
0.2217,0.3198062,0.3198062,0,,,,,
1E-04,0.125492543,0.125492543,0,,,,,
0.0005,0.062824568,0.062824568,0,,,,,
0.00E+00,0.011106939,0.011106939,0,,,,,
0.2577,0.300056624,0.300056624,0,,,,,
0,0.010448372,0.010448372,0,,,,,
0,0.09695579,0.09695579,0,,,,,
0.00E+00,0.078006527,0.078006527,0,,,,,
0.0034,0.084424762,0.084424762,0,,,,,
9.98E-01,0.348362506,0.348362506,0,,,,,
4.60E-03,0.111271608,0.111271608,0,,,,,
0.00E+00,0.005102674,0.005102674,0,,,,,
1.00E-03,0.009535235,0.009535235,0,,,,,
0.495,0.240281249,0.240281249,0,,,,,
1.00E-04,0.01563603,0.01563603,0,,,,,
0.00E+00,0.025634217,0.025634217,0,,,,,
0,0.091587773,0.091587773,0,,,,,
0.00E+00,0.01787903,0.01787903,0,,,,,
0.0026,0.117922561,0.117922561,0,,,,,
0.00E+00,0.011815648,0.011815648,0,,,,,
1E-04,0.05568956,0.05568956,0,,,,,
4.00E-04,0.050513267,0.050513267,0,,,,,
0,0.10937526,0.10937526,0,,,,,
1E-04,0.09518538,0.09518538,1,,,,,
0.1528,0.217317143,0.217317143,1,,,,,
0.0021,0.271124002,0.271124002,1,,,,,
0.5049,0.317439125,0.317439125,1,,,,,
0.1125,0.28192283,0.28192283,1,,,,,
0.6616,0.309644678,0.309644678,1,,,,,
0.1956,0.334992952,0.334992952,1,,,,,
0.3361,0.438740009,0.438740009,1,,,,,
0.6893,0.350521114,0.350521114,1,,,,,
0.011,0.285599957,0.285599957,1,,,,,
0.0681,0.211313978,0.211313978,1,,,,,
0.0826,0.457956218,0.457956218,1,,,,,
0.0025,0.255799287,0.255799287,1,,,,,
0.0355,0.274539128,0.274539128,1,,,,,
9.69E-01,0.305694207,0.305694207,1,,,,,
0.0244,0.250930923,0.250930923,1,,,,,
0.0019,0.303349261,0.303349261,1,,,,,
0.0053,0.32319682,0.32319682,1,,,,,
0.0048,0.273802047,0.273802047,1,,,,,
0.0098,0.28469951,0.28469951,1,,,,,
0.0004,0.185651303,0.185651303,1,,,,,
0.0176,0.37171992,0.37171992,1,,,,,
0.2091,0.356448401,0.356448401,1,,,,,
0.0875,0.350036324,0.350036324,1,,,,,
0.3574,0.215822013,0.215822013,1,,,,,
0.0121,0.228929991,0.228929991,1,,,,,
0.0024,0.329036742,0.329036742,1,,,,,
0.0026,0.303301661,0.303301661,1,,,,,
0.0331,0.260675053,0.260675053,1,,,,,
0.0949,0.274503871,0.274503871,1,,,,,
0.0093,0.299427689,0.299427689,1,,,,,
5.68E-01,0.135903675,0.135903675,1,,,,,
0.6813,0.393191331,0.393191331,1,,,,,
6.30E-03,0.10104962,0.10104962,1,,,,,
0.1961,0.30067514,0.30067514,1,,,,,
0.0029,0.336478974,0.336478974,1,,,,,
0.0019,0.425916895,0.425916895,1,,,,,
0.0496,0.368776282,0.368776282,1,,,,,
0.0186,0.363872775,0.363872775,1,,,,,
0.0241,0.364453104,0.364453104,1,,,,,
0.3063,0.288950006,0.288950006,1,,,,,
0.1011,0.348772488,0.348772488,1,,,,,
0.5053,0.337751478,0.337751478,1,,,,,
0.3697,0.346684449,0.346684449,1,,,,,
8.16E-01,0.226822394,0.226822394,1,,,,,
0.0002,0.187533361,0.187533361,1,,,,,
0.0707,0.287325175,0.287325175,1,,,,,
4.69E-01,0.263610355,0.263610355,1,,,,,
0.6909,0.397688914,0.397688914,1,,,,,
0.1327,0.297086901,0.297086901,1,,,,,
0.5695,0.32950187,0.32950187,1,,,,,
0.414,0.449949351,0.449949351,1,,,,,
0.1984,0.528663629,0.528663629,1,,,,,
0.5567,0.325145462,0.325145462,1,,,,,
0.4597,0.392144678,0.392144678,1,,,,,
0.0018,0.148384719,0.148384719,1,,,,,
0.0014,0.369939403,0.369939403,1,,,,,
0.0499,0.367690827,0.367690827,1,,,,,
0.3974,0.333126829,0.333126829,1,,,,,
0.3608,0.31180263,0.31180263,1,,,,,
9.80E-01,0.131787804,0.131787804,1,,,,,
0.0265,0.270278771,0.270278771,1,,,,,
0.2779,0.327738218,0.327738218,1,,,,,
0.0596,0.288228653,0.288228653,1,,,,,
0.0021,0.180578837,0.180578837,1,,,,,
0.0619,0.328634132,0.328634132,1,,,,,
0.2337,0.405510363,0.405510363,1,,,,,
0.0608,0.328917044,0.328917044,1,,,,,
0.0076,0.332331381,0.332331381,1,,,,,
0.1307,0.346876018,0.346876018,1,,,,,
0.1736,0.222937134,0.222937134,1,,,,,
0.0004,0.087148721,0.087148721,1,,,,,
1E-04,0.136907188,0.136907188,1,,,,,
7.40E-03,0.109633198,0.109633198,1,,,,,
0.0084,0.408547851,0.408547851,1,,,,,
0.168,0.266433185,0.266433185,1,,,,,
0.0561,0.443097552,0.443097552,1,,,,,
0.0218,0.274231649,0.274231649,1,,,,,
0.5634,0.322493276,0.322493276,1,,,,,
3.86E-01,0.12592838,0.12592838,1,,,,,
0.62,0.334836255,0.334836255,1,,,,,
1E-04,0.292456743,0.292456743,1,,,,,
0.0311,0.219846603,0.219846603,1,,,,,
1E-04,0.181495088,0.181495088,1,,,,,
0.1399,0.258147398,0.258147398,1,,,,,
0.0682,0.31104743,0.31104743,1,,,,,
0.4237,0.401130615,0.401130615,1,,,,,
0.0016,0.293431415,0.293431415,1,,,,,
0.0019,0.358024855,0.358024855,1,,,,,
0.3353,0.344443882,0.344443882,1,,,,,
0.0261,0.44288121,0.44288121,1,,,,,
0.1027,0.447468624,0.447468624,1,,,,,
0.1174,0.36231201,0.36231201,1,,,,,
0.6473,0.333919315,0.333919315,1,,,,,
0.0019,0.126997905,0.126997905,1,,,,,
0.0021,0.304057509,0.304057509,1,,,,,
0.054,0.233786826,0.233786826,1,,,,,
6.11E-01,0.163370788,0.163370788,1,,,,,
0.0013,0.113632161,0.113632161,1,,,,,
0.0026,0.309029169,0.309029169,1,,,,,
5.34E-01,0.230928636,0.230928636,1,,,,,
0.0856,0.30149251,0.30149251,1,,,,,
0.0248,0.302913342,0.302913342,1,,,,,
0.0026,0.279262902,0.279262902,1,,,,,
0.3919,0.304622834,0.304622834,1,,,,,
0.0334,0.270622408,0.270622408,1,,,,,
0.3516,0.43368247,0.43368247,1,,,,,
0.0763,0.283883549,0.283883549,1,,,,,
0.4202,0.308632699,0.308632699,1,,,,,
0.0251,0.298063487,0.298063487,1,,,,,
0.0013,0.403982654,0.403982654,1,,,,,
0.003,0.208781741,0.208781741,1,,,,,
0.0058,0.115249266,0.115249266,1,,,,,
8.79E-01,0.272025333,0.272025333,1,,,,,
0.0326,0.291517466,0.291517466,1,,,,,
6.98E-01,0.245063319,0.245063319,1,,,,,
0.1084,0.335427648,0.335427648,1,,,,,
0.0054,0.324339804,0.324339804,1,,,,,
0.0014,0.332542909,0.332542909,1,,,,,
0.0024,0.402232436,0.402232436,1,,,,,
0.0306,0.325312079,0.325312079,1,,,,,
0.0616,0.288535912,0.288535912,1,,,,,
0.0271,0.327075778,0.327075778,1,,,,,
0.0963,0.323354494,0.323354494,1,,,,,
0.1854,0.440293486,0.440293486,1,,,,,
0.6991,0.258067982,0.258067982,1,,,,,
0.6138,0.43639019,0.43639019,1,,,,,
0.0134,0.322467827,0.322467827,1,,,,,
1.00E+00,0.342422976,0.342422976,1,,,,,
2.46E-01,0.130799259,0.130799259,1,,,,,
0.1849,0.323250831,0.323250831,1,,,,,
0.0246,0.439246567,0.439246567,1,,,,,
2.70E-03,0.032837711,0.032837711,1,,,,,
0.2325,0.32071865,0.32071865,1,,,,,
0.1093,0.326322672,0.326322672,1,,,,,
0.0002,0.270056577,0.270056577,1,,,,,
0.0007,0.296191569,0.296191569,1,,,,,
0.0037,0.242537147,0.242537147,1,,,,,
0.3014,0.361742793,0.361742793,1,,,,,
8.83E-01,0.283142385,0.283142385,1,,,,,
0.1163,0.319147414,0.319147414,1,,,,,
0.4949,0.399674121,0.399674121,1,,,,,
0.0055,0.4130708,0.4130708,1,,,,,
6.92E-01,0.161796451,0.161796451,1,,,,,
0.2439,0.320567725,0.320567725,1,,,,,
0.3606,0.332524105,0.332524105,1,,,,,
0.6044,0.285337121,0.285337121,1,,,,,
0.0035,0.060398336,0.060398336,1,,,,,
0.2003,0.295076589,0.295076589,1,,,,,
1.53E-01,0.120118022,0.120118022,1,,,,,
0.0596,0.206272515,0.206272515,1,,,,,
0.0029,0.176631423,0.176631423,1,,,,,
1E-04,4.1493E-09,4.1493E-09,1,,,,,
0.0397,0.361366265,0.361366265,1,,,,,
0.0088,0.333978563,0.333978563,1,,,,,
0.1811,0.274545599,0.274545599,1,,,,,
0.1403,0.263887299,0.263887299,1,,,,,
0.0224,0.306841341,0.306841341,1,,,,,
0.0028,0.462654321,0.462654321,1,,,,,
0.0021,0.453575683,0.453575683,1,,,,,
0.5508,0.311459126,0.311459126,1,,,,,
0.01,0.281893656,0.281893656,1,,,,,
0.1322,0.28645599,0.28645599,1,,,,,
0.1694,0.202941104,0.202941104,1,,,,,
0.0042,0.213055295,0.213055295,1,,,,,
0.1191,0.218634547,0.218634547,1,,,,,
1.78E-02,0.090787875,0.090787875,1,,,,,
0.3356,0.207464353,0.207464353,1,,,,,
1.70E-02,0.122851673,0.122851673,1,,,,,
0.0358,0.291765143,0.291765143,1,,,,,
0.0494,0.358688427,0.358688427,1,,,,,
0.2989,0.304978569,0.304978569,0,,,,,
0.4378,0.338711446,0.338711446,0,,,,,
0.0003,0.159581311,0.159581311,0,,,,,
0.053,0.250927699,0.250927699,0,,,,,
1.00E-04,0.010506869,0.010506869,0,,,,,
0.00E+00,0.023632477,0.023632477,0,,,,,
0.0784,0.26307019,0.26307019,0,,,,,
0.00E+00,0.011387884,0.011387884,0,,,,,
8.62E-01,0.304988881,0.304988881,0,,,,,
0.1894,0.265842787,0.265842787,0,,,,,
1E-04,0.047630706,0.047630706,0,,,,,
0.0077,0.1114421,0.1114421,0,,,,,
0.00E+00,0.012071669,0.012071669,0,,,,,
0,0.004388155,0.004388155,0,,,,,
0.0035,0.072236877,0.072236877,0,,,,,
0.308,0.22970664,0.22970664,0,,,,,
0.0132,0.163561947,0.163561947,0,,,,,
0.1882,0.249251022,0.249251022,0,,,,,
1E-04,0.015485802,0.015485802,0,,,,,
1E-04,0.064204193,0.064204193,0,,,,,
0.00E+00,0.012286898,0.012286898,0,,,,,
0.00E+00,0.012063864,0.012063864,0,,,,,
5.80E-03,0.020982295,0.020982295,0,,,,,
0.0249,0.130816868,0.130816868,0,,,,,
0.00E+00,0.006502031,0.006502031,0,,,,,
0.00E+00,0.012268909,0.012268909,0,,,,,
3.10E-03,0.091056664,0.091056664,0,,,,,
1.80E-03,0.083291726,0.083291726,0,,,,,
0.00E+00,0.017525817,0.017525817,0,,,,,
0,0.050322525,0.050322525,0,,,,,
2.88E-01,0.208232732,0.208232732,0,,,,,
1.00E-04,0.025000675,0.025000675,0,,,,,
0.00E+00,0.018885226,0.018885226,0,,,,,
0.2304,0.187957835,0.187957835,0,,,,,
1E-04,2.64369E-05,2.64369E-05,0,,,,,
1E-04,2.78731E-07,2.78731E-07,0,,,,,
7.00E-04,0.042244933,0.042244933,0,,,,,
0,0.025736802,0.025736802,0,,,,,
0.00E+00,0.023996735,0.023996735,0,,,,,
0.00E+00,0.017359594,0.017359594,0,,,,,
1.30E-02,0.04397159,0.04397159,0,,,,,
0.00E+00,0.010552079,0.010552079,0,,,,,
0.00E+00,0.008666935,0.008666935,0,,,,,
0.5545,0.241535221,0.241535221,0,,,,,
2.64E-01,0.137276691,0.137276691,0,,,,,
0.0512,0.337144813,0.337144813,0,,,,,
0.0324,0.126084605,0.126084605,0,,,,,
0,0.013886195,0.013886195,0,,,,,
0.0005,0.061461336,0.061461336,0,,,,,
0,0.043905643,0.043905643,0,,,,,
0.0004,0.147900945,0.147900945,0,,,,,
0.00E+00,0.026242712,0.026242712,0,,,,,
0.0121,0.149620074,0.149620074,0,,,,,
0,0.023919725,0.023919725,0,,,,,
0.0398,0.221279861,0.221279861,0,,,,,
0,0.01866749,0.01866749,0,,,,,
1E-04,4.22425E-09,4.22425E-09,1,,,,,
0.0409,0.421311525,0.421311525,1,,,,,
0.5735,0.388695513,0.388695513,1,,,,,
0.9673597,0.306984375,0.306984375,1,,,,,
0.4473,0.281198425,0.281198425,1,,,,,
0.0213,0.214797932,0.214797932,1,,,,,
0.0211,0.193320005,0.193320005,1,,,,,
0.1454,0.287851884,0.287851884,1,,,,,
0.1355,0.293516121,0.293516121,1,,,,,
0.0693,0.269639585,0.269639585,1,,,,,
0.5965,0.33082926,0.33082926,1,,,,,
0.0927,0.389269473,0.389269473,1,,,,,
0.0648,0.277211087,0.277211087,1,,,,,
0.5803,0.34996824,0.34996824,1,,,,,
0.0004,0.110726602,0.110726602,1,,,,,
0.1191,0.324345536,0.324345536,1,,,,,
0.4687,0.33348564,0.33348564,1,,,,,
0.5314,0.436457578,0.436457578,1,,,,,
0.7981,0.330125938,0.330125938,1,,,,,
0.2289,0.332390855,0.332390855,1,,,,,
0.1184,0.294113663,0.294113663,1,,,,,
0.1077,0.326071829,0.326071829,1,,,,,
0.6354,0.359956157,0.359956157,1,,,,,
0.1365,0.212947368,0.212947368,1,,,,,
0.1087,0.311710557,0.311710557,1,,,,,
0.4025,0.383279919,0.383279919,1,,,,,
0.079,0.339961105,0.339961105,1,,,,,
0.0034,0.211577196,0.211577196,1,,,,,
9.85E-01,0.256358535,0.256358535,1,,,,,
0.0226,0.160462361,0.160462361,1,,,,,
0.2217,0.330902994,0.330902994,1,,,,,
9.63E-01,0.360174061,0.360174061,1,,,,,
0.0248,0.242682609,0.242682609,1,,,,,
9.22E-01,0.283188384,0.283188384,1,,,,,
0.0002,0.257259185,0.257259185,1,,,,,
1E-04,0.031081289,0.031081289,1,,,,,
0.0267,0.351713208,0.351713208,1,,,,,
0.2221,0.338817853,0.338817853,1,,,,,
0.0006,0.329548865,0.329548865,1,,,,,
0.0588,0.384190834,0.384190834,1,,,,,
0.1282,0.314279439,0.314279439,1,,,,,
0.0216,0.241712759,0.241712759,1,,,,,
0.0345,0.333257986,0.333257986,1,,,,,
0.2215,0.239413557,0.239413557,1,,,,,
0.3669,0.334510361,0.334510361,1,,,,,
0.0104,0.272905606,0.272905606,1,,,,,
0.8186,0.313136214,0.313136214,1,,,,,
0.0265,0.302428731,0.302428731,1,,,,,
0.0205,0.159458156,0.159458156,1,,,,,
1E-04,0.103464939,0.103464939,1,,,,,
0.0189,0.326868316,0.326868316,1,,,,,
0.8956,0.365886622,0.365886622,1,,,,,
0.0057,0.391662738,0.391662738,1,,,,,
0.0912,0.339344898,0.339344898,1,,,,,
0.2682,0.567670507,0.567670507,1,,,,,
0.4101,0.739944356,0.739944356,1,,,,,
0.1161,0.16786516,0.16786516,1,,,,,
0.879,0.375469517,0.375469517,1,,,,,
0.0018,0.095572986,0.095572986,1,,,,,
0.1128,0.416676253,0.416676253,1,,,,,
0.2895,0.368433947,0.368433947,1,,,,,
0.0123,0.194924579,0.194924579,1,,,,,
0.0615,0.211020761,0.211020761,1,,,,,
0.0019,0.064982644,0.064982644,1,,,,,
0.0003,0.249641941,0.249641941,1,,,,,
0.0015,0.076818672,0.076818672,1,,,,,
0.0998,0.314674749,0.314674749,1,,,,,
1E-04,0.294752929,0.294752929,1,,,,,
0.1142,0.276457473,0.276457473,1,,,,,
0.2436,0.301480123,0.301480123,1,,,,,
0.0424,0.30711771,0.30711771,1,,,,,
0.0255,0.213227663,0.213227663,1,,,,,
0.008,0.431103808,0.431103808,1,,,,,
0.0237,0.26528637,0.26528637,1,,,,,
0.0034,0.168405301,0.168405301,1,,,,,
0.7634,0.309481296,0.309481296,1,,,,,
0.683,0.492463136,0.492463136,1,,,,,
0.4679,0.372764656,0.372764656,1,,,,,
0.2462,0.168807678,0.168807678,1,,,,,
6.85E-01,0.166827108,0.166827108,1,,,,,
0.253,0.333967993,0.333967993,1,,,,,
0.0004,0.109788167,0.109788167,1,,,,,
0.2894,0.313157721,0.313157721,1,,,,,
0.0602,0.334729035,0.334729035,1,,,,,
0.1832,0.283022362,0.283022362,1,,,,,
0.2847,0.317803132,0.317803132,1,,,,,
0.0257,0.403116673,0.403116673,1,,,,,
0.01,0.332622635,0.332622635,1,,,,,
0.2911,0.427024648,0.427024648,1,,,,,
0.9476961,0.523179436,0.523179436,1,,,,,
0.276,0.350399831,0.350399831,1,,,,,
0.0137,0.569251143,0.569251143,1,,,,,
0,0.12804503,0.12804503,1,,,,,
0.55,0.331103644,0.331103644,1,,,,,
3.66E-01,0.210349985,0.210349985,1,,,,,
0.0003,0.114330686,0.114330686,1,,,,,
9.97E-01,0.414222391,0.414222391,1,,,,,
0.5194,0.286234909,0.286234909,1,,,,,
0.0789,0.321654534,0.321654534,1,,,,,
0,0.24488185,0.24488185,1,,,,,
0.1731,0.434794398,0.434794398,1,,,,,
0.1916,0.327777463,0.327777463,1,,,,,
0,0.215468312,0.215468312,1,,,,,
0.0133,0.41852662,0.41852662,1,,,,,
0.2506,0.377021909,0.377021909,1,,,,,
0.0152,0.374846451,0.374846451,1,,,,,
9.68E-01,0.198616947,0.198616947,1,,,,,
0.0044,0.063528562,0.063528562,1,,,,,
0.0004,0.074707379,0.074707379,1,,,,,
9.90E-01,0.142712652,0.142712652,1,,,,,
0.0494,0.328557121,0.328557121,1,,,,,
0.2195,0.313676657,0.313676657,1,,,,,
0.7993,0.209317847,0.209317847,1,,,,,
0.2498,0.466133443,0.466133443,1,,,,,
1.00E+00,0.265113438,0.265113438,1,,,,,
0.3207,0.332183389,0.332183389,1,,,,,
0.0284,0.472034626,0.472034626,1,,,,,
0.6361,0.321007875,0.321007875,1,,,,,
8.63E-01,0.245710398,0.245710398,1,,,,,
0.2425,0.270399279,0.270399279,1,,,,,
0.3986,0.265941362,0.265941362,1,,,,,
0.0193,0.295481838,0.295481838,1,,,,,
0.0079,0.350813381,0.350813381,1,,,,,
0.0058,0.206680537,0.206680537,1,,,,,
0.0851,0.36373125,0.36373125,1,,,,,
0.1686,0.28200698,0.28200698,1,,,,,
0.0023,0.293944434,0.293944434,1,,,,,
0.0398,0.215338363,0.215338363,1,,,,,
0.8718,0.353389124,0.353389124,1,,,,,
0.2075,0.332802714,0.332802714,1,,,,,
0.0031,0.137133972,0.137133972,1,,,,,
0.0851,0.303398334,0.303398334,1,,,,,
8.89E-01,0.306311692,0.306311692,1,,,,,
0.001,0.304133495,0.304133495,1,,,,,
0.0092,0.309029258,0.309029258,1,,,,,
0.1523,0.351050252,0.351050252,1,,,,,
0.014,0.336478423,0.336478423,1,,,,,
0.4088,0.318494191,0.318494191,1,,,,,
0.2619,0.462481147,0.462481147,1,,,,,
0.6228,0.373493011,0.373493011,1,,,,,
0.7238,0.334856891,0.334856891,1,,,,,
0.103,0.323356605,0.323356605,1,,,,,
0.2912,0.319452588,0.319452588,1,,,,,
0,0.240717029,0.240717029,1,,,,,
0.0294,0.259971585,0.259971585,1,,,,,
0.0005,0.22595071,0.22595071,1,,,,,
0.3405,0.275330093,0.275330093,1,,,,,
0.3244,0.275531357,0.275531357,1,,,,,
0.1299,0.379636639,0.379636639,1,,,,,
3.30E-03,0.054873043,0.054873043,1,,,,,
0,0.109548536,0.109548536,1,,,,,
4.00E-04,0.070951916,0.070951916,1,,,,,
0.0286,0.239017314,0.239017314,1,,,,,
9.93E-01,0.132857549,0.132857549,1,,,,,
0.0131,0.298539725,0.298539725,1,,,,,
0.0409,0.271002254,0.271002254,1,,,,,
0.5785,0.378276721,0.378276721,1,,,,,
0.1575,0.382951835,0.382951835,1,,,,,
0.1814,0.379315722,0.379315722,1,,,,,
0.0009,0.353104932,0.353104932,1,,,,,
0.0051,0.300310461,0.300310461,1,,,,,
0.0012,0.136630182,0.136630182,1,,,,,
0.0537,0.307478087,0.307478087,1,,,,,
3.98E-01,0.126915811,0.126915811,1,,,,,
0.0172,0.269355361,0.269355361,1,,,,,
0.0019,0.275511302,0.275511302,1,,,,,
6.10E-01,0.266276391,0.266276391,1,,,,,
0.0052,0.341638457,0.341638457,1,,,,,
0,0.134600562,0.134600562,1,,,,,
0.0189,0.327959184,0.327959184,1,,,,,
0.0018,0.148594558,0.148594558,1,,,,,
2.00E-04,0.034404473,0.034404473,0,,,,,
0,0.022636329,0.022636329,0,,,,,
0,0.039407973,0.039407973,0,,,,,
0.0094,0.075736966,0.075736966,0,,,,,
0.00E+00,0.03035234,0.03035234,0,,,,,
2.00E-04,0.008951189,0.008951189,0,,,,,
0.0006,0.036756029,0.036756029,0,,,,,
1.48E-01,0.152418112,0.152418112,0,,,,,
0,0.121640016,0.121640016,0,,,,,
0.00E+00,0.008416211,0.008416211,0,,,,,
0,0.082953519,0.082953519,0,,,,,
4.10E-03,0.127716594,0.127716594,0,,,,,
0.0264,0.20363199,0.20363199,0,,,,,
0.00E+00,0.029694259,0.029694259,0,,,,,
0.00E+00,0.034854971,0.034854971,0,,,,,
0.0339,0.310098959,0.310098959,0,,,,,
0.00E+00,0.025360804,0.025360804,0,,,,,
7.30E-03,0.010803873,0.010803873,0,,,,,
0.0035,0.216055367,0.216055367,0,,,,,
0.5757,0.301869258,0.301869258,0,,,,,
0,0.010849431,0.010849431,0,,,,,
0.018,0.365791241,0.365791241,0,,,,,
0.0011,0.068330604,0.068330604,0,,,,,
0.0012,0.031230943,0.031230943,0,,,,,
0.0349,0.110186941,0.110186941,0,,,,,
0.00E+00,0.003711887,0.003711887,0,,,,,
0.1771,0.321273698,0.321273698,0,,,,,
0.0004,0.11552674,0.11552674,0,,,,,
0.6036,0.333333333,0.333333333,0,,,,,
9.00E-04,0.02423466,0.02423466,0,,,,,
0.00E+00,0.007672777,0.007672777,0,,,,,
0,0.032014783,0.032014783,0,,,,,
0.1181,0.33302739,0.33302739,0,,,,,
0.00E+00,0.008718804,0.008718804,0,,,,,
0.6408,0.334318307,0.334318307,0,,,,,
2.00E-04,0.085943119,0.085943119,0,,,,,
0.00E+00,0.034913555,0.034913555,0,,,,,
0.0006,0.107159271,0.107159271,0,,,,,
0.0056,0.102614644,0.102614644,0,,,,,
0.00E+00,0.009770056,0.009770056,0,,,,,
0,0.024016434,0.024016434,0,,,,,
0.00E+00,0.013680618,0.013680618,0,,,,,
1.46E-01,0.137185443,0.137185443,0,,,,,
0.0008,0.107308347,0.107308347,0,,,,,
0.00E+00,0.027505285,0.027505285,0,,,,,
0,0.118662524,0.118662524,0,,,,,
0.00E+00,0.023080847,0.023080847,0,,,,,
0.00E+00,0.031987496,0.031987496,0,,,,,
0.0277,0.326836809,0.326836809,0,,,,,
0.00E+00,0.046207471,0.046207471,0,,,,,
1.00E-04,0.04148775,0.04148775,0,,,,,
0.00E+00,0.00908104,0.00908104,0,,,,,
0.3338,0.302633978,0.302633978,0,,,,,
0,0.060025089,0.060025089,0,,,,,
0.00E+00,0.011706755,0.011706755,0,,,,,
0.0273,0.322858257,0.322858257,0,,,,,
0.0002,0.096342762,0.096342762,1,,,,,
0.0043,0.374458385,0.374458385,1,,,,,
0.0093,0.243739038,0.243739038,1,,,,,
0.1077,0.324037994,0.324037994,1,,,,,
0.348,0.274691392,0.274691392,1,,,,,
1E-04,0.148707662,0.148707662,1,,,,,
0.0043,0.092898706,0.092898706,1,,,,,
0.0122,0.330035783,0.330035783,1,,,,,
0.0974,0.318946006,0.318946006,1,,,,,
9.42E-01,0.205760982,0.205760982,1,,,,,
0.1484,0.352158688,0.352158688,1,,,,,
0.5708,0.381154391,0.381154391,1,,,,,
9.99E-01,0.157063494,0.157063494,1,,,,,
0.0042,0.328232526,0.328232526,1,,,,,
0.0007,0.218237067,0.218237067,1,,,,,
0,0.043932679,0.043932679,1,,,,,
0.1213,0.316485487,0.316485487,1,,,,,
0.0181,0.406444727,0.406444727,1,,,,,
0.0004,0.35711295,0.35711295,1,,,,,
0.2027,0.445591543,0.445591543,1,,,,,
0.7928,0.328933317,0.328933317,1,,,,,
0.118,0.338295024,0.338295024,1,,,,,
0.0849,0.362115362,0.362115362,1,,,,,
0.0912,0.318635368,0.318635368,1,,,,,
1E-04,0.214675183,0.214675183,1,,,,,
0.0652,0.156438178,0.156438178,1,,,,,
0.3258,0.477838389,0.477838389,1,,,,,
0.0063,0.19529853,0.19529853,1,,,,,
0.3288,0.439208608,0.439208608,1,,,,,
0.3969,0.305050164,0.305050164,1,,,,,
0.0298,0.276215554,0.276215554,1,,,,,
0.0626,0.211090117,0.211090117,1,,,,,
0.0994,0.318763201,0.318763201,1,,,,,
0.4708,0.323405572,0.323405572,1,,,,,
0.0035,0.137591283,0.137591283,1,,,,,
0.0923,0.404300935,0.404300935,1,,,,,
0.1719,0.39551767,0.39551767,1,,,,,
0.3284,0.250221082,0.250221082,1,,,,,
0.0038,0.292996874,0.292996874,1,,,,,
0.3571,0.315548457,0.315548457,1,,,,,
0.0644,0.318215424,0.318215424,1,,,,,
3.24E-01,0.208605465,0.208605465,1,,,,,
0.1769,0.263706007,0.263706007,1,,,,,
0.0706,0.322707743,0.322707743,1,,,,,
0.0013,0.311421909,0.311421909,1,,,,,
0.0003,0.232325503,0.232325503,1,,,,,
0.0155,0.30915872,0.30915872,1,,,,,
0.7518,0.397746789,0.397746789,1,,,,,
0,0.097547809,0.097547809,1,,,,,
0.0104,0.359321965,0.359321965,1,,,,,
0.3451,0.333953949,0.333953949,1,,,,,
0.0217,0.334970969,0.334970969,1,,,,,
0.4023,0.401176035,0.401176035,1,,,,,
0.1478,0.337137144,0.337137144,1,,,,,
7.21E-01,0.139841352,0.139841352,1,,,,,
1E-04,0.128751501,0.128751501,1,,,,,
0.0052,0.252394498,0.252394498,1,,,,,
0.0711,0.640354049,0.640354049,1,,,,,
0.0603,0.470200882,0.470200882,1,,,,,
0.3271,0.371937035,0.371937035,1,,,,,
1E-04,0.177248449,0.177248449,1,,,,,
9.77E-01,0.307613745,0.307613745,1,,,,,
0.054,0.351788406,0.351788406,1,,,,,
0.0163,0.223457172,0.223457172,1,,,,,
2.84E-02,0.11421958,0.11421958,1,,,,,
0.0563,0.351058283,0.351058283,1,,,,,
1E-04,0.227834577,0.227834577,1,,,,,
0.0027,0.268352218,0.268352218,1,,,,,
0.0837,0.309116813,0.309116813,1,,,,,
0.0088,0.294012134,0.294012134,1,,,,,
0.0032,0.349194463,0.349194463,1,,,,,
0.0782,0.240123634,0.240123634,1,,,,,
0.1396,0.36369481,0.36369481,1,,,,,
0.0127,0.281923432,0.281923432,1,,,,,
0.5573,0.419816914,0.419816914,1,,,,,
0.3579,0.425486262,0.425486262,1,,,,,
9.97E-01,0.325116841,0.325116841,1,,,,,
4.00E-01,0.15882156,0.15882156,1,,,,,
0.0063,0.300708906,0.300708906,1,,,,,
0.0006,0.09342861,0.09342861,1,,,,,
0.0044,0.333747157,0.333747157,1,,,,,
0.0066,0.222911395,0.222911395,1,,,,,
0,0.006252342,0.006252342,1,,,,,
0.1225,0.335772394,0.335772394,1,,,,,
0.0205,0.258078566,0.258078566,1,,,,,
0,0.115331912,0.115331912,1,,,,,
0.0689,0.269741102,0.269741102,1,,,,,
0.0175,0.174745236,0.174745236,1,,,,,
0.1993,0.330738591,0.330738591,1,,,,,
0.1393,0.26658135,0.26658135,1,,,,,
0.0007,0.175917937,0.175917937,1,,,,,
0.2921,0.61418069,0.61418069,1,,,,,
0.0601,0.247602547,0.247602547,1,,,,,
0.0314,0.062931358,0.062931358,1,,,,,
0.2991,0.234990821,0.234990821,1,,,,,
0.6796,0.324817657,0.324817657,1,,,,,
5.88E-01,0.33425854,0.33425854,1,,,,,
6.54E-01,0.275131502,0.275131502,1,,,,,
0.0052,0.374889889,0.374889889,1,,,,,
